s,left_width,right_width
5.30246401,0.92822145,0.92822145
5.31247044,0.92824093,0.92824093
5.32247639,0.92826168,0.92826168
5.33248329,0.92828121,0.92828121
5.34248972,0.92830200,0.92830200
5.35249710,0.92832151,0.92832151
5.36250448,0.92834107,0.92834107
5.37251282,0.92836183,0.92836183
5.38252068,0.92838258,0.92838258
5.39252949,0.92840087,0.92840087
5.40253830,0.92842286,0.92842286
5.41254807,0.92844360,0.92844360
5.42255783,0.92846438,0.92846438
5.43489981,0.93662112,0.93662112
5.44548082,0.94105230,0.94105230
5.45548820,0.94107298,0.94107298
5.46549702,0.94109375,0.94109375
5.48084688,0.92856810,0.92856810
5.49085331,0.92858885,0.92858885
5.50085974,0.92860961,0.92860961
5.51086712,0.92863154,0.92863154
5.52087402,0.92865232,0.92865232
5.53088236,0.92867433,0.92867433
5.54089069,0.92869506,0.92869506
5.55089951,0.92871824,0.92871824
5.56090879,0.92873780,0.92873780
5.57091856,0.92876097,0.92876097
5.58092880,0.92878175,0.92878175
5.59093952,0.92880368,0.92880368
5.60095072,0.92882571,0.92882571
5.61096287,0.92884766,0.92884766
5.62097502,0.92886838,0.92886838
5.63098764,0.92889040,0.92889040
5.64100075,0.92891356,0.92891356
5.65101480,0.92893431,0.92893431
5.66102886,0.92895630,0.92895630
5.67104387,0.92897948,0.92897948
5.68636084,0.91644653,0.91644653
5.69637346,0.91646852,0.91646852
5.70638704,0.91648930,0.91648930
5.71640062,0.91651126,0.91651126
5.72641516,0.91653321,0.91653321
5.73643017,0.91655517,0.91655517
5.74644566,0.91657714,0.91657714
5.75646162,0.91659786,0.91659786
5.76647854,0.91661986,0.91661986
5.77649546,0.91664186,0.91664186
5.78651381,0.91666261,0.91666261
5.79653168,0.91668578,0.91668578
5.80655098,0.91670777,0.91670777
5.81657028,0.91672728,0.91672728
5.82659054,0.91675050,0.91675050
5.83661127,0.91677123,0.91677123
5.84663296,0.91679204,0.91679204
5.85661316,0.91744874,0.91744874
5.87142611,0.92939578,0.92939578
5.88144636,0.92941652,0.92941652
5.89146709,0.92943853,0.92943853
5.90148830,0.92945926,0.92945926
5.91150999,0.92948244,0.92948244
5.92153215,0.92950317,0.92950317
5.93155527,0.92952516,0.92952516
5.94157887,0.92954591,0.92954591
5.95160389,0.92956787,0.92956787
5.96162891,0.92958864,0.92958864
5.97165442,0.92961061,0.92961061
5.98168087,0.92963016,0.92963016
5.99170732,0.92965089,0.92965089
6.00173473,0.92967287,0.92967287
6.01176262,0.92969364,0.92969364
6.02179146,0.92971313,0.92971313
6.03181982,0.92973392,0.92973392
6.04185057,0.92975465,0.92975465
6.05188036,0.92977537,0.92977537
6.06191158,0.92979492,0.92979492
6.07194281,0.92981447,0.92981447
6.08197546,0.92983521,0.92983521
6.09200811,0.92985478,0.92985478
6.10204124,0.92987426,0.92987426
6.11207485,0.92989383,0.92989383
6.12732935,0.94248045,0.94248045
6.13736153,0.94250001,0.94250001
6.14739561,0.94251831,0.94251831
6.15742922,0.94253784,0.94253784
6.17267942,0.92999024,0.92999024
6.18271208,0.93000855,0.93000855
6.19274569,0.93002564,0.93002564
6.20278025,0.93004518,0.93004518
6.21281528,0.93006348,0.93006348
6.22285032,0.93008177,0.93008177
6.23288584,0.93009887,0.93009887
6.24292278,0.93011595,0.93011595
6.25295973,0.93013306,0.93013306
6.26299763,0.93015141,0.93015141
6.27303553,0.93016728,0.93016728
6.28307533,0.93018435,0.93018435
6.29311419,0.93020141,0.93020141
6.30315495,0.93021732,0.93021732
6.31319523,0.93023318,0.93023318
6.32323694,0.93024903,0.93024903
