x_m,y_m,w_tr_left_m,w_tr_right_m,w_total_m,left_x_m,left_y_m,right_x_m,right_y_m
-0.08351513,1.17392060,1.80773559,1.80773559,3.61547119,0.08354696,2.97392011,-0.25057723,-0.62607891
-0.07366502,1.17392031,1.80769414,1.80769414,3.61538828,0.09295434,2.97391923,-0.24028437,-0.62607860
-0.06496981,1.16142005,1.82020629,1.82020629,3.64041258,0.10235980,2.97391880,-0.23229941,-0.65107871
-0.05511832,1.16142075,1.82016486,1.82016486,3.64032971,0.11176341,2.97391919,-0.22200004,-0.65107769
-0.04411997,1.17392078,1.83267704,1.83267704,3.66535407,0.12346080,2.99891990,-0.21170073,-0.65107835
-0.03427339,1.17392067,1.83263554,1.83263554,3.66527108,0.13285452,2.99891965,-0.20140130,-0.65107831
-0.02442744,1.17392123,1.83259396,1.83259396,3.66518792,0.14224678,2.99891995,-0.19110165,-0.65107749
-0.01458255,1.17392021,1.83255253,1.83255253,3.66510506,0.15163722,2.99891877,-0.18080231,-0.65107836
-0.01470195,1.06422498,1.72236454,1.72236454,3.44472909,0.14109899,2.77952836,-0.17050289,-0.65107840
-0.00734961,1.03642055,1.69440673,1.69440673,3.38881346,0.14550428,2.72391866,-0.16020351,-0.65107755
0.00252748,1.03641996,1.69436889,1.69436889,3.38873778,0.15495929,2.72391825,-0.14990434,-0.65107833
0.01240398,1.03642023,1.69433111,1.69433111,3.38866222,0.16441322,2.72391870,-0.13960526,-0.65107825
0.02227984,1.03642015,1.69429451,1.69429451,3.38858902,0.17386615,2.72391992,-0.12930647,-0.65107962
0.03215516,1.03642093,1.69425544,1.69425544,3.38851087,0.18331792,2.72391946,-0.11900759,-0.65107761
0.04202979,1.03642017,1.69421877,1.69421877,3.38843754,0.19276888,2.72391979,-0.10870931,-0.65107945
0.05190391,1.03642037,1.69417975,1.69417975,3.38835950,0.20221878,2.72391865,-0.09841095,-0.65107792
0.06177750,1.03642027,1.69414182,1.69414182,3.38828364,0.21166806,2.72391822,-0.08811306,-0.65107768
0.07165054,1.03641996,1.69410520,1.69410520,3.38821041,0.22111667,2.72391880,-0.07781559,-0.65107887
0.08152307,1.03641945,1.69406746,1.69406746,3.38813493,0.23056456,2.72391795,-0.06751842,-0.65107906
0.09139548,1.03642112,1.69403073,1.69403073,3.38806147,0.24001236,2.72392020,-0.05722141,-0.65107796
0.10126695,1.03642027,1.69399289,1.69399289,3.38798577,0.24945909,2.72391871,-0.04692519,-0.65107817
0.11113799,1.03641922,1.69395626,1.69395626,3.38791253,0.25890550,2.72391814,-0.03662952,-0.65107969
0.12100885,1.03642051,1.69391844,1.69391844,3.38783687,0.26835175,2.72391858,-0.02633404,-0.65107756
0.13087921,1.03642051,1.69388306,1.69388306,3.38776612,0.27779781,2.72392006,-0.01603938,-0.65107905
0.14074924,1.03642038,1.69384638,1.69384638,3.38769277,0.28724367,2.72392000,-0.00574519,-0.65107923
0.15061892,1.03642019,1.69380851,1.69380851,3.38761702,0.29668929,2.72391855,0.00454855,-0.65107817
0.16048832,1.03642004,1.69377189,1.69377189,3.38754379,0.30613510,2.72391826,0.01484155,-0.65107818
