s,left_x,left_y,right_x,right_y
3.71000004,-15.73999785,-0.63267439,-13.15000091,-0.64701209
3.72000003,-15.73999782,-0.62253591,-13.14999982,-0.63713917
3.73000002,-15.73999823,-0.61239483,-13.14999934,-0.62726859
3.74000001,-15.73999857,-0.60225111,-13.15000137,-0.61740029
3.75000000,-15.73999803,-0.59210545,-13.14999993,-0.60753378
3.75999999,-15.73999794,-0.58195784,-13.14999910,-0.59766902
3.76999998,-15.73999778,-0.57180688,-13.15000079,-0.58780707
3.77999997,-15.73999815,-0.56165402,-13.15000057,-0.57794695
3.78999996,-15.73999756,-0.55149935,-13.14999940,-0.56808872
3.79999995,-15.73999751,-0.54134336,-13.15000120,-0.55823163
3.80999994,-15.73999886,-0.53118406,-13.14999968,-0.54837744
3.81999993,-15.73999770,-0.52102284,-13.15000067,-0.53852499
3.82999992,-15.73999707,-0.51085896,-13.14999976,-0.52867485
3.83999991,-15.73999792,-0.50069388,-13.15000034,-0.51882597
3.84999990,-15.73999923,-0.49052561,-13.14999908,-0.50898011
3.85999990,-15.73999714,-0.48035594,-13.14999931,-0.49913527
3.86999989,-15.73999899,-0.47018362,-13.15000102,-0.48929274
3.88000011,-15.73999884,-0.46000929,-13.15000091,-0.47945192
3.89000010,-15.73999766,-0.44983255,-13.14999991,-0.46961362
3.90000010,-15.73999797,-0.43965375,-13.15000040,-0.45977698
3.91000009,-15.73999873,-0.42947317,-13.14999906,-0.44994227
3.92000008,-15.73999854,-0.41928932,-13.14999921,-0.44011046
3.93000007,-15.73999888,-0.40910338,-13.14999988,-0.43028026
3.94000006,-15.73999906,-0.39891608,-13.15000071,-0.42045118
3.95000005,-15.73999890,-0.38872570,-13.15000104,-0.41062519
3.96000004,-15.73999763,-0.37853405,-13.15000057,-0.40080039
3.97000003,-15.73999784,-0.36833974,-13.14999914,-0.39097792
3.98000002,-15.73999859,-0.35814335,-13.15000069,-0.38115703
3.99000001,-15.73999830,-0.34794454,-13.15000136,-0.37133867
4.00000000,-15.73999751,-0.33774302,-13.14999924,-0.36152257
4.01000023,-15.73999821,-0.32754004,-13.15000105,-0.35170746
4.01999998,-15.73999788,-0.31733424,-13.14999954,-0.34189573
4.03000021,-15.73999800,-0.30712675,-13.15000107,-0.33208476
4.03999996,-15.73999716,-0.29691745,-13.14999921,-0.32227570
4.05000019,-15.73999922,-0.28670453,-13.15000041,-0.31246921
4.05999994,-15.73999693,-0.27649095,-13.14999969,-0.30266450
4.07000017,-15.73999841,-0.26627368,-13.15000061,-0.29286230
