s,left_width,right_width
7.15999985,0.75136232,0.97720218
7.17000008,0.73972410,0.97598875
7.17999983,0.71275389,0.97479004
7.19000006,0.70870852,0.97360110
7.19999981,0.71328127,0.97241944
7.21000004,0.71795899,0.97124755
7.21999979,0.72274661,0.97008300
7.23000002,0.72764403,0.96892089
7.23999977,0.73265624,0.96776366
7.25000000,0.73778564,0.96660888
7.26000023,0.74303466,0.96545166
7.26999998,0.74840575,0.96429443
7.28000021,0.75390381,0.96313232
7.28999996,0.75953126,0.96196288
7.30000019,0.76529050,0.96078855
7.30999994,0.77118653,0.95960206
7.32000017,0.76906985,0.95840818
7.32999992,0.74414551,0.95719969
7.34000015,0.73153323,0.95597655
7.34999990,0.73783201,0.95473880
7.36000013,0.74428225,0.95347899
7.36999989,0.75088382,0.95219725
7.38000011,0.75764406,0.95089358
7.38999987,0.76456296,0.94956541
7.40000010,0.77165037,0.94820559
7.40999985,0.77890623,0.94681638
7.42000008,0.78633547,0.94539553
7.42999983,0.79394531,0.94393557
7.44000006,0.80173826,0.94243652
7.44999981,0.80971926,0.94089842
7.46000004,0.81789553,0.93931395
7.46999979,0.82626706,0.93768311
7.48000002,0.83484131,0.93600100
7.48999977,0.90493166,0.93426514
7.50000000,0.91417235,0.93247312
7.51000023,0.92364013,0.93062013
7.51999998,0.93333495,0.92870605
7.53000021,0.94326663,0.92930418
7.53999996,0.95343506,0.93668455
7.55000019,0.96385252,0.94387209
7.55999994,0.97451901,0.95087403
7.57000017,0.98544431,0.95769286
7.57999992,0.99663085,0.96433103
7.59000015,1.00808597,0.97079104
7.59999990,1.01981688,0.97504151
7.61000013,1.03183103,0.97270995
7.61999989,1.04413080,0.97028077
7.63000011,1.05673337,0.96774900
7.63999987,1.06963384,0.96511233
7.65000010,1.08284175,0.96236819
7.65999985,1.09635985,0.95951414
7.67000008,1.11020017,0.95654541
7.67999983,1.12436283,0.95345461
7.69000006,1.13885736,0.95024168
7.69999981,1.15368891,0.94689941
7.71000004,1.16886473,0.94342530
7.71999979,1.18438959,0.93981200
7.73000002,1.26918459,0.93605959
7.73999977,1.28583491,0.93215090
