s,left_x,left_y,right_x,right_y
26.70879229,5.36100769,-1.88485265,6.06651115,-3.13228488
26.71879261,5.37483454,-1.88936853,6.07006121,-3.11786604
26.72879236,5.38697243,-1.89089513,6.07534218,-3.10651278
26.73879178,5.39549017,-1.88603044,6.08428431,-3.10162520
26.74879164,5.40402746,-1.88120127,6.09324789,-3.09677410
26.75879149,5.41258335,-1.87640595,6.10223198,-3.09196019
26.76879153,5.42115688,-1.87164259,6.11123657,-3.08718348
26.77879100,5.42974758,-1.86691070,6.12025928,-3.08244300
26.78879107,5.43835783,-1.86220968,6.12929869,-3.07773685
26.79879081,5.44698572,-1.85753739,6.13835382,-3.07306623
26.80879044,5.45563173,-1.85289311,6.14742327,-3.06842971
26.81879042,5.46505499,-1.84960771,6.15574789,-3.06249499
26.82879002,5.47674370,-1.85029089,6.16183662,-3.05265045
26.83878989,5.49099064,-1.85544670,6.16539669,-3.03838968
26.84878977,5.50426722,-1.85888314,6.16995573,-3.02590442
26.85878965,5.51301241,-1.85436106,6.17907286,-3.02143049
26.86878939,5.52177525,-1.84985900,6.18819809,-3.01698852
26.87878905,5.53055620,-1.84537625,6.19733000,-3.01257730
26.88878926,5.53935575,-1.84091163,6.20646811,-3.00819564
26.89878900,5.54817343,-1.83646417,6.21561003,-3.00384355
26.90878886,5.55700922,-1.83203220,6.22475576,-2.99952030
26.91878836,5.56586313,-1.82761478,6.23390341,-2.99522543
26.92878840,5.57473612,-1.82321000,6.24305296,-2.99095893
26.93878815,5.58393908,-1.81936121,6.25189066,-2.98617554
26.94878799,5.59562397,-1.81982172,6.25826454,-2.97712040
