s,left_width,right_width
4.43999862,0.61027100,0.49287842
4.44999885,0.60660400,0.49790527
4.45999908,0.60288818,0.50298828
4.46999931,0.60202393,0.50067871
4.47999954,0.62355225,0.46710449
4.48999977,0.64430664,0.46571289
4.50000000,0.64046387,0.47094727
4.51000023,0.63657471,0.47623535
4.52000046,0.63264160,0.48157471
4.52999878,0.62866211,0.48696045
4.53999901,0.62463867,0.49239990
4.54999923,0.62056885,0.49788818
4.55999946,0.63736816,0.50342285
4.56999969,0.65681641,0.48303467
4.57999992,0.66156982,0.46116699
4.59000015,0.65739990,0.46677246
4.60000038,0.65319092,0.47242188
4.60999870,0.64894043,0.47811279
4.61999893,0.64464844,0.48385010
4.62999916,0.64031982,0.48962646
4.63999939,0.63594971,0.49544678
4.64999962,0.63154541,0.50130615
4.65999985,0.62710205,0.50322510
4.67000007,0.62261963,0.47651611
4.68000030,0.61810303,0.46496582
4.68999862,0.61355469,0.47090576
4.69999885,0.62723145,0.47688721
4.70999908,0.64490234,0.48290039
4.71999931,0.65412109,0.47617920
4.72999954,0.64950439,0.45116943
4.73999977,0.64485352,0.44657959
4.75000000,0.64017090,0.45265869
4.76000023,0.63545654,0.45876709
4.77000046,0.63071289,0.46490967
4.77999878,0.64107910,0.47107910
4.78999901,0.65790771,0.47727783
4.79999923,0.67129150,0.48350830
4.80999946,0.66650146,0.48976318
4.81999969,0.66167969,0.47963867
4.82999992,0.65683594,0.45662354
4.84000015,0.65196045,0.45342041
4.85000038,0.64706055,0.45970947
4.85999870,0.65492920,0.46602051
4.86999893,0.67110840,0.47235596
4.87999916,0.68714111,0.46072998
4.88999939,0.68283203,0.43879883
4.89999962,0.67788086,0.43580811
4.90999985,0.67290771,0.44215820
4.92000007,0.66791260,0.44852783
4.93000030,0.66289551,0.45491455
4.93999862,0.65785889,0.46131836
4.94999885,0.65280273,0.46773926
4.95999908,0.64772705,0.47417725
4.96999931,0.64263184,0.48062744
4.97999954,0.63751709,0.47078125
4.98999977,0.63778076,0.45012939
5.00000000,0.65341553,0.44369873
5.01000023,0.66894775,0.45013428
5.02000046,0.67339844,0.45658203
5.02999878,0.66827148,0.46303711
5.03999901,0.66312988,0.46950684
5.04999923,0.65797607,0.47598389
5.05999946,0.65281006,0.48246582
5.06999969,0.64763428,0.48895752
5.07999992,0.64244629,0.48233887
5.09000015,0.63725098,0.46265381
5.10000038,0.63204346,0.45144775
5.10999870,0.62683105,0.45789795
5.11999893,0.62747070,0.46435303
5.12999916,0.64275146,0.47081299
5.13999939,0.65795166,0.46898193
5.14999962,0.66326904,0.44981689
5.15999985,0.65809814,0.43279053
5.17000007,0.65292236,0.43919434
5.18000030,0.64774658,0.44560059
5.18999862,0.64257080,0.45200439
5.19999885,0.64721436,0.45840820
5.20999908,0.66222656,0.46481201
5.21999931,0.67716797,0.47121826
5.22999954,0.67975098,0.47762207
5.23999977,0.67464844,0.48102539
5.25000000,0.66954590,0.46242432
5.26000023,0.66444336,0.44394043
5.27000046,0.65934082,0.44513428
5.27999878,0.65424072,0.45148682
