x_m,y_m,psi_rad,kappa_radpm,w_tr_left_m,w_tr_right_m,boundary_ref_x_m,boundary_ref_y_m,left_x_m,left_y_m,right_x_m,right_y_m
2.2324851144849926,-1.7066323613289285,2.949813564777957,-0.39289334167325773,0.8696423354399195,0.6331056007927658,2.12026859905631,-1.7515027012902373,3.0496553740515404,-2.004139602365745,1.6065460962125413,-1.611642639993993
2.2224892761327677,-1.7555670260562084,2.930470911491442,-0.3817680792881423,0.8801121557704307,0.6700310185190647,2.1067499622398804,-1.80101568290178,3.0465399510282323,-2.0646590705012318,1.561164316306665,-1.647906154386419
2.2115618281744016,-1.804302153693454,2.911650703386683,-0.3718543316051407,0.8976528218423248,0.7344331318539203,2.0925422357646246,-1.8503346471732751,3.0490936750148974,-2.1272897604052856,1.4885929118368375,-1.6750428361397622
2.1997312419213944,-1.852825991725228,2.8933302463791755,-0.36174761243163933,0.9170453393357048,0.8021034303721581,2.078236410653464,-1.899626026803443,3.0524543810079527,-2.1902210160864417,1.4121511250666618,-1.70088036806377
2.1870260090485774,-1.9011282398475338,2.875521831818714,-0.3513887883169721,0.9331623838816568,0.8625406762593849,2.063201852722658,-1.9486996248969732,3.0515183073442573,-2.252475789830666,1.3422980964116835,-1.7267402476745823
2.1734749749560343,-1.949200102189292,2.8582246706875214,-0.34127667719685495,0.9498936002183423,0.9217222554142716,2.0481099457928096,-1.9977561272627395,3.050244160937318,-2.3146773877344833,1.272963417270401,-1.7526019063670364
2.1591064609866693,-1.9970340232423343,2.8414256982322605,-0.33142999264901046,0.9712753399359538,0.9911127747360516,2.032250592198875,-2.04656982239938,3.052297828464061,-2.3785900047595545,1.193606366066321,-1.7731722378617252
2.143948085124628,-2.0446235741033654,2.825114931209793,-0.32171946130662865,0.993593862165946,1.0603316310224657,2.01635079380686,-2.0953703359771776,3.0543794092146483,-2.4425476460687765,1.1137900890911188,-1.7934708895567204
2.1280269897930393,-2.091963452623493,2.8092881450210356,-0.3120603303574696,1.0155849690545367,1.1375638131918624,1.9996933943430706,-2.1439177214259293,3.0550446246682883,-2.506753922619856,1.0262765029302234,-1.8087721854891432
2.111369943406121,-2.1390494512173253,2.7939383914719276,-0.3026021011763461,1.0383492587329437,1.2132980370893256,1.9829661629643829,-2.1924404920055194,3.0555061748622183,-2.571225294553267,0.9397117851125625,-1.8239156908726786
2.0940031902275495,-2.185878371282037,2.779061831564957,-0.2931228826333763,1.0611366150376211,1.2786754814907797,1.9654580751660726,-2.2406876816847046,3.0536900452873237,-2.6386609416168287,0.8637592123735054,-1.8372944618433835
2.075952670062259,-2.232448044011954,2.764654085667802,-0.28386791661613314,1.0846348498086298,1.3437463806822028,1.947792959135911,-2.2888757493543745,3.051529816145796,-2.7064543619644574,0.7878196758510317,-1.8498676932084424
2.057243418429544,-2.2787570241401163,2.7506854049426304,-0.2754864537881534,1.1080207901012278,1.4097743513299394,1.9291111251019333,-2.3366807671131395,3.047141462974426,-2.776564148137723,0.711964898240404,-1.8572247895655007
2.03789882655854,-2.3248042398941537,2.737139120602129,-0.2669366716049293,1.132088964072339,1.4737960909591878,1.9102054475045294,-2.3843950361939337,3.04246697275263,-2.8467891651808435,0.6377932995537879,-1.8646092475514215
2.017942216625497,-2.370589562728281,2.724032447482183,-0.25790587132360127,1.1561428624788086,1.530386276667831,1.8903168338997491,-2.431710765789437,3.0365359887075583,-2.917520130475533,0.5710130128981012,-1.8721138509688906
1.9973974931096343,-2.4161140513176034,2.7113763512452906,-0.2488999572484887,1.1812968318945116,1.5822435535647756,1.8701443061105265,-2.478902913568089,3.030700661007759,-2.9886057702583315,0.5084586374917192,-1.8808050311913758
1.9762883760428327,-2.4613796228364144,2.699165891212474,-0.24005667669838873,1.2080984656997102,1.6196805327106953,1.8490587753834085,-2.525697577772309,3.0251729586125102,-3.0608319022328874,0.4594942957413738,-1.893312068751116
