s,left_width,right_width
3.89000010,0.78552002,0.55221924
3.90000010,0.78925293,0.54822021
3.91000009,0.79297119,0.54423096
3.92000008,0.79668457,0.54024902
3.93000007,0.80038818,0.53627686
3.94000006,0.80408203,0.53231201
3.95000005,0.80776855,0.52835449
3.96000004,0.81144531,0.52440430
3.97000003,0.81511475,0.52046387
3.98000002,0.81877441,0.51653076
3.99000001,0.82242676,0.54038818
4.00000000,0.82606689,0.56208252
4.01000023,0.82969971,0.55816162
4.01999998,0.80707275,0.55425537
4.03000021,0.78358154,0.55035400
4.03999996,0.78719727,0.54646240
4.05000019,0.79080566,0.54258057
4.05999994,0.79440430,0.53870361
4.07000017,0.79799316,0.53484131
4.07999992,0.80156982,0.53098633
4.09000015,0.80514160,0.52713867
4.09999990,0.80870117,0.52330322
4.11000013,0.81225342,0.51947510
4.11999989,0.81579102,0.51565918
4.13000011,0.81192871,0.51185303
4.13999987,0.78587158,0.52480713
4.15000010,0.77312988,0.55299561
4.15999985,0.77664307,0.55370117
4.17000008,0.78014893,0.54991943
4.17999983,0.78363770,0.54615479
4.19000006,0.78712158,0.54239502
4.19999981,0.79059570,0.53864258
4.21000004,0.79406006,0.53490479
4.21999979,0.79751221,0.53117676
4.23000002,0.80095703,0.52745605
4.23999977,0.80439209,0.52374512
4.25000000,0.80781982,0.52004395
4.26000023,0.81123535,0.51635254
4.26999998,0.81464111,0.51267334
4.28000021,0.81803711,0.50900391
4.28999996,0.82142578,0.51075928
4.30000019,0.80480957,0.53975098
4.30999994,0.77791016,0.55109375
4.32000017,0.77849854,0.54745117
4.32999992,0.78186279,0.54381836
4.34000015,0.78521484,0.54019287
4.34999990,0.78855957,0.53657959
4.36000013,0.79189453,0.53297363
4.36999989,0.79522217,0.52937744
4.38000011,0.79854004,0.52579102
4.38999987,0.80185059,0.52221436
4.40000010,0.80515137,0.53165771
4.40999985,0.80781738,0.56129883
4.42000008,0.78034180,0.56447021
4.42999983,0.76207764,0.56092041
4.44000006,0.76535645,0.55738037
4.44999981,0.76862549,0.55384766
4.46000004,0.77188721,0.55032471
4.46999979,0.77513916,0.54680908
4.48000002,0.77838379,0.54330566
4.48999977,0.78161865,0.53980957
4.50000000,0.78484863,0.53632324
4.51000023,0.78806641,0.55421143
4.51999998,0.79127930,0.58220215
4.53000021,0.79448486,0.57873291
4.53999996,0.79767822,0.57527344
4.55000019,0.80086914,0.57181885
4.55999994,0.80405029,0.56837402
4.57000017,0.80722168,0.56494141
4.57999992,0.79640137,0.56151123
4.59000015,0.76795898,0.55809570
4.59999990,0.76395508,0.55468750
4.61000013,0.76710938,0.55128662
4.61999989,0.77025391,0.54789551
4.63000011,0.77339355,0.54451172
4.63999987,0.77652588,0.54113525
4.65000010,0.77964844,0.53776855
