s,left_width,right_width
6.13000011,0.99217285,0.84815186
6.13999987,0.99632813,0.84495117
6.15000010,1.00047607,0.84051758
6.15999985,1.00461182,0.83608643
6.17000008,1.00873779,0.83165771
6.17999983,1.01285645,0.82722900
6.19000006,1.01696533,0.82280273
6.19999981,1.02106445,0.81838135
6.21000004,1.02515381,0.81395752
6.21999979,1.02923096,0.80953857
6.23000002,1.03329834,0.80512451
6.23999977,1.03735596,0.80071045
6.25000000,1.04140381,0.79630127
6.26000023,1.04543945,0.79189453
6.26999998,1.04946533,0.80423584
6.28000021,1.05348145,0.82956055
6.28999996,1.05748291,0.83269287
6.30000019,1.06147705,0.82828613
6.30999994,1.06545654,0.82388428
6.32000017,1.06077393,0.81948242
6.32999992,1.03776367,0.81508789
6.34000015,1.02338623,0.81069580
6.34999990,1.02733154,0.80630859
6.36000013,1.03126709,0.80192627
6.36999989,1.03519287,0.79754395
6.38000011,1.03910400,0.79316895
6.38999987,1.04300293,0.78879883
6.40000010,1.04688965,0.78443115
6.40999985,1.05076416,0.78007080
6.42000008,1.05462891,0.77571289
6.42999983,1.05847656,0.77136230
6.44000006,1.06231445,0.76701416
6.44999981,1.06613770,0.76267334
6.46000004,1.06994873,0.76050293
6.46999979,1.07375000,0.78707520
6.48000002,1.07753174,0.80342529
6.48999977,1.08130371,0.79908936
6.50000000,1.08506104,0.79475830
6.51000023,1.08880615,0.79043213
6.51999998,1.09253662,0.78611572
6.53000021,1.09625488,0.78180176
6.53999996,1.09382568,0.77749756
6.55000019,1.07056396,0.77319580
6.55999994,1.05371582,0.76890137
6.57000017,1.05739746,0.76461426
6.57999992,1.06105957,0.76033447
6.59000015,1.06471191,0.75605957
6.59999990,1.06834717,0.75179199
6.61000013,1.07197021,0.74753174
6.61999989,1.07557861,0.74327637
6.63000011,1.07917236,0.73903076
6.63999987,1.08275146,0.73479248
6.65000010,1.08631592,0.73055908
6.65999985,1.08986328,0.75337891
6.67000008,1.09339844,0.77551758
6.67999983,1.09691895,0.77128662
6.69000006,1.10042480,0.76706299
6.69999981,1.10391602,0.76284912
6.71000004,1.10738770,0.75864502
6.71999979,1.09511719,0.75444824
6.73000002,1.07137451,0.75025635
6.73999977,1.06446533,0.74607422
6.75000000,1.06789795,0.74190186
6.76000023,1.07131592,0.73773682
6.76999998,1.07471924,0.73358154
6.78000021,1.07810547,0.72943359
6.78999996,1.08147461,0.72529785
6.80000019,1.08483154,0.72735352
6.80999994,1.08816895,0.75756104
6.82000017,1.09149170,0.76601074
6.82999992,1.09479492,0.76188965
6.84000015,1.09808350,0.75777588
6.84999990,1.10135498,0.75367188
6.86000013,1.10460938,0.74958008
6.86999989,1.10784668,0.74549805
6.88000011,1.11106445,0.74142578
6.88999987,1.11426514,0.73736816
6.90000010,1.10907715,0.73332031
6.90999985,1.08460693,0.72928223
6.92000008,1.07093506,0.72525635
6.92999983,1.07408691,0.72124512
6.94000006,1.07722168,0.71724365
6.94999981,1.08033936,0.73997559
6.96000004,1.08343750,0.76200928
6.96999979,1.08651611,0.75802002
6.98000002,1.08957520,0.75404541
6.98999977,1.09261475,0.75008301
7.00000000,1.09563965,0.74613281
7.01000023,1.09864014,0.74219971
7.01999998,1.10162354,0.73827881
7.03000021,1.10458496,0.73437256
7.03999996,1.10752686,0.73047852
7.05000019,1.11044922,0.72660156
7.05999994,1.11335449,0.72273682
7.07000017,1.11623535,0.71888916
7.07999992,1.11909668,0.71505615
7.09000015,1.12193848,0.73122559
7.09999990,1.12475830,0.75978516
7.11000013,1.12755859,0.75597168
7.11999989,1.13033691,0.75217529
7.13000011,1.13309326,0.74839355
7.13999987,1.13582764,0.74462891
7.15000010,1.13145752,0.74088379
7.15999985,1.10528809,0.73715088
7.17000008,1.09175781,0.73343994
7.17999983,1.09443604,0.72974609
7.19000006,1.09709473,0.72606689
7.19999981,1.09972900,0.72240723
7.21000004,1.10234131,0.71876953
7.21999979,1.10493164,0.71514648
7.23000002,1.10750244,0.71154297
7.23999977,1.11004883,0.70795898
7.25000000,1.11257080,0.70439453
7.26000023,1.11507324,0.70084961
7.26999998,1.11755127,0.71187500
7.28000021,1.12000977,0.74564453
7.28999996,1.12244141,0.74213135
7.30000019,1.12485107,0.73863770
7.30999994,1.12723877,0.73516602
7.32000017,1.12960205,0.73171631
7.32999992,1.13194336,0.72828613
7.34000015,1.13426025,0.72488037
7.34999990,1.13655518,0.72149414
7.36000013,1.12006104,0.71813232
7.36999989,1.09107666,0.71479004
7.38000011,1.09177734,0.71147461
7.38999987,1.09400879,0.70818115
7.40000010,1.09621582,0.70491211
7.40999985,1.09840088,0.73746582
7.42000008,1.10056152,0.74984131
7.42999983,1.10270020,0.74661377
7.44000006,1.10481445,0.74341064
7.44999981,1.10690186,0.74023438
7.46000004,1.10896973,0.73708252
7.46999979,1.11101318,0.73395508
7.48000002,1.11302979,0.73085693
7.48999977,1.11502441,0.72778320
7.50000000,1.11699463,0.72473877
7.51000023,1.11894043,0.72172119
7.51999998,1.12086426,0.71872803
7.53000021,1.12276123,0.71576660
7.53999996,1.12463623,0.73778320
7.55000019,1.12648682,0.76093506
7.55999994,1.12831299,0.75802979
7.57000017,1.13011719,0.75515137
7.57999992,1.13189697,0.75230469
7.59000015,1.13365234,0.74948730
7.59999990,1.13538330,0.74670166
7.61000013,1.13708984,0.74394775
7.61999989,1.13877441,0.74122314
7.63000011,1.14043701,0.73853027
7.63999987,1.14207275,0.73587158
7.65000010,1.14368652,0.73324463
7.65999985,1.11668701,0.73065186
7.67000008,1.09616943,0.76743896
7.67999983,1.09773926,0.77620850
7.69000006,1.09928711,0.77369141
7.69999981,1.10081055,0.77120605
7.71000004,1.10230957,0.76875732
7.71999979,1.10378418,0.76634766
7.73000002,1.10523926,0.76396973
