s,left_width,right_width
3.54322696,1.06994142,1.06994142
3.55374599,1.07012453,1.07012453
3.56493139,1.06242554,1.06242554
3.58315849,1.04438114,1.04438114
3.59367180,1.04455935,1.04455935
3.60418940,1.04473874,1.04473874
3.61471057,1.04491575,1.04491575
3.62523460,1.04509397,1.04509397
3.63576150,1.04527226,1.04527226
3.64629292,1.04544798,1.04544798
3.65682650,1.04562498,1.04562498
3.66736412,1.04580201,1.04580201
3.67756748,1.04448366,1.04448366
3.69636440,1.02569578,1.02569578
3.70676255,1.02016969,1.02016969
3.71729755,1.02033935,1.02033935
3.72783637,1.02050906,1.02050906
3.73837733,1.02067755,1.02067755
3.74846673,1.01710819,1.01710819
3.77794743,1.01068604,1.01068604
3.79572010,1.02118286,1.02118286
3.80624485,1.02134766,1.02134766
3.81677318,1.02151363,1.02151363
3.82730365,1.02167725,1.02167725
3.83783770,1.02183958,1.02183958
3.84837556,1.02200318,1.02200318
3.85891485,1.02216433,1.02216433
3.86945748,1.02232545,1.02232545
3.88000369,1.02248413,1.02248413
3.89493656,1.00842408,1.00842408
3.91018486,0.99922243,0.99922243
3.92692494,1.01595460,1.01595460
3.93766141,1.02311029,1.02311029
3.94819474,1.02326417,1.02326417
3.95873094,1.02341799,1.02341799
3.96926951,1.02356935,1.02356935
3.97981143,1.02372072,1.02372072
3.99035573,1.02386970,1.02386970
4.00090265,1.02401978,1.02401978
4.01112747,1.01901976,1.01901976
4.02897167,1.00118287,1.00118287
4.03900719,0.99819212,0.99819212
4.04955339,0.99833255,0.99833255
4.06010199,0.99847165,0.99847165
4.07065296,0.99861083,0.99861083
4.08084249,0.99373899,0.99373899
4.09849930,0.97608761,0.97608761
4.11364603,0.98385375,0.98385375
4.12920856,0.99915528,0.99915528
4.13974905,0.99928835,0.99928835
4.15029287,0.99942016,0.99942016
4.16083860,0.99955076,0.99955076
4.17138672,0.99968137,0.99968137
4.18193769,0.99981079,0.99981079
4.19249105,0.99993781,0.99993781
4.20304680,1.00006350,1.00006350
4.21631813,0.98819214,0.98819214
4.23121738,0.97398924,0.97398924
4.24176979,0.97410890,0.97410890
4.25232506,0.97422854,0.97422854
4.26288176,0.97434451,0.97434451
4.27344084,0.97446163,0.97446163
4.28400230,0.97457763,0.97457763
4.29414511,0.97956054,0.97956054
4.31043005,0.99584222,0.99584222
4.32064199,1.00126464,1.00126464
4.33120298,1.00137941,1.00137941
4.34176588,1.00149168,1.00149168
4.35233068,1.00160399,1.00160399
4.36289787,1.00171387,1.00171387
4.37346697,1.00182368,1.00182368
4.38403797,1.00193113,1.00193113
4.39461136,1.00203854,1.00203854
4.40518665,1.00214478,1.00214478
4.41576385,1.00224856,1.00224856
4.42634296,1.00235227,1.00235227
4.43692398,1.00245485,1.00245485
4.44750643,1.00255493,1.00255493
4.45809031,1.00265504,1.00265504
4.46858215,1.00305906,1.00305906
4.48473167,1.01920654,1.01920654
4.49675751,1.02934083,1.02934083
4.50734138,1.02943851,1.02943851
4.51792622,1.02953493,1.02953493
4.52851200,1.02963015,1.02963015
4.55996132,1.05612793,1.05612793
4.57055902,1.05622314,1.05622314
4.58115673,1.05631596,1.05631596
4.59373903,1.04540163,1.04540163
