s,left_width,right_width
3.88000011,1.04995605,0.90991699
3.89000010,1.05353760,0.90639160
3.90000010,1.05711670,0.90286133
3.91000009,1.06069580,0.89933105
3.92000008,1.06427490,0.89580078
3.93000007,1.06785156,0.89226807
3.94000006,1.07143066,0.88873291
3.95000005,1.05597900,0.88519775
3.96000004,1.02731934,0.88165771
3.97000003,1.02917969,0.87811768
3.98000002,1.03275146,0.87457764
3.99000001,1.03632324,0.87251221
4.00000000,1.03989502,0.90088623
4.01000023,1.04346680,0.91692871
4.01999998,1.04703369,0.91338623
4.03000021,1.05060547,0.90983643
4.03999996,1.05417236,0.90628662
4.05000019,1.05773926,0.90273682
4.05999994,1.06130615,0.89918701
4.07000017,1.06487061,0.89563721
4.07999992,1.06843262,0.89208252
4.09000015,1.07199707,0.88852783
4.09999990,1.07555664,0.88497314
4.11000013,1.07911865,0.88141602
4.11999989,1.08267578,0.87786133
4.13000011,1.08623291,0.87430176
4.13999987,1.08978760,0.87074463
4.15000010,1.09334229,0.87400146
4.15999985,1.09689453,0.90248535
4.17000008,1.10044678,0.91304932
4.17999983,1.10399658,0.90948975
4.19000006,1.10754639,0.90592529
4.19999981,1.09863770,0.90236084
4.21000004,1.07025146,0.89879883
4.21999979,1.06519531,0.89523438
4.23000002,1.06873779,0.89166748
4.23999977,1.07227783,0.88810303
4.25000000,1.07581543,0.88453857
4.26000023,1.07935303,0.88097168
4.26999998,1.08288818,0.87740479
4.28000021,1.08642090,0.87383789
4.28999996,1.08995117,0.87027100
4.30000019,1.09348145,0.86670410
4.30999994,1.09700928,0.86313477
4.32000017,1.10053467,0.85956787
4.32999992,1.10405762,0.85600098
4.34000015,1.10758057,0.85243164
4.34999990,1.11110107,0.84886475
4.36000013,1.09890137,0.86969971
4.36999989,1.07059814,0.89469971
4.38000011,1.06867676,0.89113037
4.38999987,1.07218994,0.88756104
4.40000010,1.07570068,0.88399170
4.40999985,1.07920898,0.88042236
4.42000008,1.08271240,0.87685547
4.42999983,1.08621826,0.87328613
4.44000006,1.08971680,0.86971924
4.44999981,1.09321533,0.86615234
4.46000004,1.09671143,0.86258545
4.46999979,1.10020508,0.85901855
4.48000002,1.10369629,0.85545166
4.48999977,1.10718506,0.85188477
4.50000000,1.11067139,0.84832031
4.51000023,1.11415283,0.84717773
4.51999998,1.10145508,0.87616211
4.53000021,1.07315674,0.89056641
4.53999996,1.07165039,0.88700195
4.55000019,1.07512451,0.88343994
4.55999994,1.07859619,0.87987549
4.57000017,1.08206543,0.87631348
4.57999992,1.08553223,0.87275146
4.59000015,1.08899658,0.86918945
4.59999990,1.09245850,0.86562988
4.61000013,1.09591553,0.86207031
4.61999989,1.09937012,0.85851318
4.63000011,1.10282227,0.85495850
4.63999987,1.10627197,0.85140137
4.65000010,1.10971680,0.84784668
4.65999985,1.11315918,0.84429199
4.67000008,1.11659912,0.84073975
4.67999983,1.10615234,0.83718994
4.69000006,1.07778076,0.83364014
4.69999981,1.07400635,0.83009277
4.71000004,1.07743652,0.82654541
4.71999979,1.08086426,0.84916992
4.73000002,1.08428711,0.87233887
4.73999977,1.08770752,0.86879395
4.75000000,1.09112549,0.86524658
4.76000023,1.09453857,0.86170410
4.76999998,1.09794922,0.85816406
4.78000021,1.10135742,0.85462402
4.78999996,1.10475830,0.85108643
4.80000019,1.10815918,0.84755127
4.80999994,1.11155273,0.84401611
4.82000017,1.11494873,0.84048340
4.82999992,1.11833740,0.86651367
4.84000015,1.11287842,0.88626221
4.84999990,1.08437012,0.88273193
4.86000013,1.07564941,0.87920166
4.86999989,1.07902588,0.87567383
4.88000011,1.08240234,0.87214844
4.88999987,1.08577148,0.86862549
4.90000010,1.08913818,0.86510498
4.90999985,1.09250244,0.86158447
4.92000008,1.09585938,0.80526123
4.92999983,1.09921631,0.80175049
4.94000006,1.10256836,0.79823975
4.94999981,1.10591553,0.79473389
4.96000004,1.10925781,0.79123047
4.96999979,1.11259766,0.81973145
4.98000002,1.11593262,0.83701172
