x_m,y_m,w_tr_left_m,w_tr_right_m,w_total_m,left_x_m,left_y_m,right_x_m,right_y_m
7.02183943,18.84595437,1.69580693,1.69580693,3.39161386,6.61367912,17.19999984,7.42999974,20.49190889
7.01248963,18.85000047,1.70000119,1.70000119,3.40000239,6.60321834,17.20000014,7.42176092,20.50000079
7.00212778,18.85000045,1.70002929,1.70002929,3.40005858,6.59273323,17.20000176,7.41152234,20.49999915
6.99175441,18.85000001,1.70006597,1.70006597,3.40013194,6.58221360,17.19999982,7.40129521,20.50000020
6.98137283,18.85000019,1.70010497,1.70010497,3.40020993,6.57167023,17.19999999,7.39107543,20.50000040
6.97098081,18.85000056,1.70014775,1.70014775,3.40029549,6.56109755,17.20000115,7.38086408,20.49999998
6.96057988,18.85000031,1.70019534,1.70019534,3.40039068,6.55049839,17.20000111,7.37066136,20.49999952
6.95016847,18.85000032,1.70024903,1.70024903,3.40049805,6.53986949,17.19999987,7.36046744,20.50000078
6.93974975,18.85000001,1.70030400,1.70030400,3.40060801,6.52921975,17.20000037,7.35027975,20.49999966
6.92931964,18.85000077,1.70036492,1.70036492,3.40072984,6.51853757,17.20000108,7.34010171,20.50000045
6.91888148,18.85000026,1.70042966,1.70042966,3.40085932,6.50783333,17.20000012,7.32992962,20.50000039
6.90843386,18.85000038,1.70049802,1.70049802,3.40099605,6.49710237,17.20000040,7.31976535,20.50000036
6.89797474,18.85000040,1.70057011,1.70057011,3.40114022,6.48634102,17.20000150,7.30960845,20.49999931
6.88126684,18.82500033,1.72641359,1.72641359,3.45282718,6.46307503,17.15000197,7.29945865,20.49999868
6.87078525,18.82499993,1.72649663,1.72649663,3.45299326,6.45225430,17.15000069,7.28931620,20.49999917
6.86070415,18.82663939,1.72827140,1.72827140,3.45654280,6.44140884,17.15000184,7.27999947,20.50327694
6.85526875,18.84687188,1.74921869,1.74921869,3.49843738,6.43053796,17.15000130,7.27999955,20.54374247
6.84554769,18.84999978,1.75253900,1.75253900,3.50507799,6.41964152,17.15000070,7.27145385,20.54999886
6.83503415,18.85000064,1.75263794,1.75263794,3.50527587,6.40871944,17.15000196,7.26134885,20.54999932
6.82451225,18.85000089,1.75274174,1.75274174,3.50548347,6.39777283,17.15000175,7.25125167,20.55000002
6.81397982,18.84999992,1.75284910,1.75284910,3.50569820,6.38679973,17.15000076,7.24115991,20.54999908
6.80343905,18.85000008,1.75295902,1.75295902,3.50591804,6.37580390,17.15000199,7.23107419,20.54999817
6.79288869,18.84999953,1.75307496,1.75307496,3.50614992,6.36478198,17.15000057,7.22099540,20.54999849
6.78233009,18.85000013,1.75319337,1.75319337,3.50638674,6.35373786,17.15000140,7.21092233,20.54999886
6.77176250,18.84999984,1.75331544,1.75331544,3.50663088,6.34267020,17.15000136,7.20085480,20.54999832
6.76118552,18.85000054,1.75344236,1.75344236,3.50688473,6.33157687,17.15000156,7.19079417,20.54999952
6.75059955,18.85000090,1.75357174,1.75357174,3.50714348,6.32046204,17.15000220,7.18073706,20.54999959
6.74466178,18.86838184,1.77266837,1.77266837,3.54533674,6.30932394,17.15000059,7.17999962,20.58676309
6.73574223,18.87499915,1.77963375,1.77963375,3.55926749,6.29816056,17.15000102,7.17332390,20.59999728
6.72513932,18.87500048,1.77977664,1.77977664,3.55955327,6.28697857,17.15000192,7.16330008,20.59999904
6.70816766,18.84999871,1.80571905,1.80571905,3.61143809,6.26305478,17.09999991,7.15328054,20.59999751
6.69753704,18.84999885,1.80587162,1.80587162,3.61174323,6.25180557,17.10000007,7.14326851,20.59999764
6.68689816,18.84999926,1.80602789,1.80602789,3.61205578,6.24053676,17.09999976,7.13325956,20.59999875
6.67625020,18.84999877,1.80618648,1.80618648,3.61237296,6.22924430,17.10000011,7.12325610,20.59999744
6.66559386,18.84999993,1.80635009,1.80635009,3.61270017,6.21793028,17.10000051,7.11325744,20.59999934
6.65492982,18.84999927,1.80651620,1.80651620,3.61303240,6.20659715,17.09999967,7.10326248,20.59999887
6.64425607,18.84999954,1.80668572,1.80668572,3.61337145,6.19523970,17.10000023,7.09327245,20.59999886
6.63357475,18.84999980,1.80685912,1.80685912,3.61371824,6.18386162,17.10000037,7.08328787,20.59999922
6.62288590,18.84999961,1.80703366,1.80703366,3.61406732,6.17246857,17.10000108,7.07330323,20.59999815
6.61218595,18.84999930,1.80721434,1.80721434,3.61442869,6.16104561,17.10000042,7.06332629,20.59999818
6.60147823,18.84999917,1.80739748,1.80739748,3.61479497,6.14960393,17.10000052,7.05335254,20.59999782
6.59076391,18.84999912,1.80758295,1.80758295,3.61516589,6.13814608,17.10000106,7.04338174,20.59999718
6.58003961,18.84999854,1.80777343,1.80777343,3.61554686,6.12666499,17.09999962,7.03341424,20.59999746
6.57258287,18.86261853,1.82100223,1.82100223,3.64200446,6.11516580,17.10000151,7.02999993,20.62523555
6.56506728,18.87500059,1.83399290,1.83399290,3.66798581,6.10364653,17.10000175,7.02648803,20.64999942
6.55433111,18.87500051,1.83419550,1.83419550,3.66839099,6.09210868,17.10000092,7.01655353,20.65000010
6.53706362,18.85000048,1.86023679,1.86023679,3.72047358,6.06750473,17.05000177,7.00662250,20.64999920
6.52629997,18.85000034,1.86044675,1.86044675,3.72089350,6.05590708,17.05000239,6.99669287,20.64999830
6.51552842,18.85000062,1.86066157,1.86066157,3.72132314,6.04428924,17.05000198,6.98676759,20.64999927
6.52842193,18.94026266,1.76756350,1.76756350,3.53512699,6.08000063,17.23052611,6.97684323,20.64999920
6.52346171,18.96227460,1.74501348,1.74501348,3.49002696,6.08000039,17.27455006,6.96692302,20.64999913
6.51850337,18.98424215,1.72250855,1.72250855,3.44501709,6.08000056,17.31848377,6.95700618,20.65000053
6.51192232,19.00000032,1.70641973,1.70641973,3.41283947,6.07675505,17.35000100,6.94708959,20.64999964
6.50118608,18.99999924,1.70662968,1.70662968,3.41325935,6.06519542,17.35000015,6.93717673,20.64999833
6.49044365,18.99999993,1.70684205,1.70684205,3.41368411,6.05362224,17.35000088,6.92726506,20.64999897
6.47969324,18.99999970,1.70705806,1.70705806,3.41411613,6.04203037,17.35000017,6.91735611,20.64999923
6.46893623,18.99999956,1.70727655,1.70727655,3.41455311,6.03042289,17.34999978,6.90744958,20.64999934
