q_v,q_dist,q_du,q_steer,q_lat_g,q_collision,q_progress,q_escape_vel,status,lap_time,max_distance
1.5,0.0,0.8,5.0,200.0,200.0,16.0,5.0,Crashed,999.0,8.718375664426542
1.5,0.0,0.8,5.0,200.0,200.0,16.0,6.5,Finished,29.99935293197632,0.0
1.5,0.0,0.8,5.0,200.0,200.0,16.0,8.0,Finished,30.99938702583313,0.0
1.5,0.0,0.8,5.0,200.0,150.0,10.0,5.0,Finished,23.998939990997314,0.0
1.5,0.0,0.8,5.0,200.0,150.0,10.0,6.5,Crashed,999.0,9.285999725277165
1.5,0.0,0.8,5.0,200.0,150.0,10.0,8.0,Finished,25.999252319335938,0.0
1.5,0.0,0.8,5.0,200.0,150.0,13.0,5.0,Finished,23.999178409576416,0.0
1.5,0.0,0.8,5.0,200.0,150.0,13.0,6.5,Finished,30.9993314743042,0.0
1.5,0.0,0.8,5.0,200.0,150.0,13.0,8.0,Finished,24.99933385848999,0.0
1.5,0.0,0.8,5.0,200.0,150.0,16.0,5.0,Finished,23.99911880493164,0.0
1.5,0.0,0.8,5.0,200.0,150.0,16.0,6.5,Finished,30.999385833740234,0.0
1.5,0.0,0.8,5.0,200.0,150.0,16.0,8.0,Finished,23.999382495880127,0.0
1.5,0.0,0.8,5.0,250.0,200.0,10.0,5.0,Finished,23.999439239501953,0.0
1.5,0.0,0.8,5.0,250.0,200.0,10.0,6.5,Finished,23.999324798583984,0.0
1.5,0.0,0.8,5.0,250.0,200.0,10.0,8.0,Finished,30.999420166015625,0.0
1.5,0.0,0.8,5.0,250.0,200.0,13.0,5.0,Finished,29.99903440475464,0.0
1.5,0.0,0.8,5.0,250.0,200.0,13.0,6.5,Finished,29.999428749084473,0.0
1.5,0.0,0.8,5.0,250.0,200.0,13.0,8.0,Finished,29.999367713928223,0.0
1.5,0.0,0.8,5.0,250.0,200.0,16.0,5.0,Finished,23.99947214126587,0.0
1.5,0.0,0.8,5.0,250.0,200.0,16.0,6.5,Finished,29.999613761901855,0.0
1.5,0.0,0.8,5.0,250.0,200.0,16.0,8.0,Finished,23.999610900878906,0.0
1.5,0.0,0.8,5.0,250.0,150.0,10.0,5.0,Crashed,999.0,9.244744979256476
1.5,0.0,0.8,5.0,250.0,150.0,10.0,6.5,Finished,24.999282360076904,0.0
1.5,0.0,0.8,5.0,250.0,150.0,10.0,8.0,Finished,35.999470233917236,0.0
1.5,0.0,0.8,5.0,250.0,150.0,13.0,5.0,Finished,23.99926733970642,0.0
1.5,0.0,0.8,5.0,250.0,150.0,13.0,6.5,Finished,28.999463081359863,0.0
1.5,0.0,0.8,5.0,250.0,150.0,13.0,8.0,Finished,23.999386072158813,0.0
1.5,0.0,0.8,5.0,250.0,150.0,16.0,5.0,Finished,23.99935507774353,0.0
1.5,0.0,0.8,5.0,250.0,150.0,16.0,6.5,Finished,23.999446630477905,0.0
1.5,0.0,0.8,5.0,250.0,150.0,16.0,8.0,Finished,30.999300479888916,0.0
1.5,0.0,0.8,5.0,300.0,200.0,10.0,5.0,Finished,28.99931311607361,0.0
1.5,0.0,0.8,5.0,300.0,200.0,10.0,6.5,Finished,25.9990234375,0.0
1.5,0.0,0.8,5.0,300.0,200.0,10.0,8.0,Finished,24.999254941940308,0.0
1.5,0.0,0.8,5.0,300.0,200.0,13.0,5.0,Finished,23.999364614486694,0.0
1.5,0.0,0.8,5.0,300.0,200.0,13.0,6.5,Finished,29.999220848083496,0.0
1.5,0.0,0.8,5.0,300.0,200.0,13.0,8.0,Finished,29.99935293197632,0.0
1.5,0.0,0.8,5.0,300.0,200.0,16.0,5.0,Finished,23.99929690361023,0.0
1.5,0.0,0.8,5.0,300.0,200.0,16.0,6.5,Finished,25.999175548553467,0.0
1.5,0.0,0.8,5.0,300.0,200.0,16.0,8.0,Crashed,999.0,9.088286564864134
1.5,0.0,0.8,5.0,300.0,150.0,10.0,5.0,Finished,24.999427795410156,0.0
1.5,0.0,0.8,5.0,300.0,150.0,10.0,6.5,Finished,23.999445915222168,0.0
1.5,0.0,0.8,5.0,300.0,150.0,10.0,8.0,Finished,30.999377012252808,0.0
1.5,0.0,0.8,5.0,300.0,150.0,13.0,5.0,Finished,35.999388217926025,0.0
1.5,0.0,0.8,5.0,300.0,150.0,13.0,6.5,Finished,23.999359607696533,0.0
1.5,0.0,0.8,5.0,300.0,150.0,13.0,8.0,Finished,25.999329090118408,0.0
1.5,0.0,0.8,5.0,300.0,150.0,16.0,5.0,Finished,23.999260663986206,0.0
1.5,0.0,0.8,5.0,300.0,150.0,16.0,6.5,Finished,24.999427556991577,0.0
1.5,0.0,0.8,5.0,300.0,150.0,16.0,8.0,Crashed,999.0,9.488959513024561
1.5,0.0,0.8,7.0,200.0,200.0,10.0,5.0,Finished,29.999281883239746,0.0
1.5,0.0,0.8,7.0,200.0,200.0,10.0,6.5,Finished,25.998873710632324,0.0
1.5,0.0,0.8,7.0,200.0,200.0,10.0,8.0,Finished,24.999268054962158,0.0
1.5,0.0,0.8,7.0,200.0,200.0,13.0,5.0,Finished,24.99929118156433,0.0
1.5,0.0,0.8,7.0,200.0,200.0,13.0,6.5,Finished,23.999194860458374,0.0
1.5,0.0,0.8,7.0,200.0,200.0,13.0,8.0,Finished,30.999005556106567,0.0
1.5,0.0,0.8,7.0,200.0,200.0,16.0,5.0,Finished,23.999550104141235,0.0
1.5,0.0,0.8,7.0,200.0,200.0,16.0,6.5,Finished,28.999239683151245,0.0
1.5,0.0,0.8,7.0,200.0,200.0,16.0,8.0,Finished,24.999123096466064,0.0
1.5,0.0,0.8,7.0,200.0,150.0,10.0,5.0,Crashed,999.0,9.44700181224725
1.5,0.0,0.8,7.0,200.0,150.0,10.0,6.5,Finished,23.99906015396118,0.0
1.5,0.0,0.8,7.0,200.0,150.0,10.0,8.0,Finished,24.999361515045166,0.0
1.5,0.0,0.8,7.0,200.0,150.0,13.0,5.0,Finished,24.999285459518433,0.0
1.5,0.0,0.8,7.0,200.0,150.0,13.0,6.5,Finished,29.99887180328369,0.0
1.5,0.0,0.8,7.0,200.0,150.0,13.0,8.0,Finished,29.999385118484497,0.0
1.5,0.0,0.8,7.0,200.0,150.0,16.0,5.0,Finished,23.999457836151123,0.0
1.5,0.0,0.8,7.0,200.0,150.0,16.0,6.5,Finished,24.999305248260498,0.0
1.5,0.0,0.8,7.0,200.0,150.0,16.0,8.0,Finished,24.999300241470337,0.0
1.5,0.0,0.8,7.0,250.0,200.0,10.0,5.0,Finished,29.99911618232727,0.0
1.5,0.0,0.8,7.0,250.0,200.0,10.0,6.5,Finished,24.999374389648438,0.0
1.5,0.0,0.8,7.0,250.0,200.0,10.0,8.0,Finished,26.999208211898804,0.0
1.5,0.0,0.8,7.0,250.0,200.0,13.0,5.0,Finished,29.99938726425171,0.0
1.5,0.0,0.8,7.0,250.0,200.0,13.0,6.5,Finished,28.99940276145935,0.0
1.5,0.0,0.8,7.0,250.0,200.0,13.0,8.0,Crashed,999.0,9.242635835638017
1.5,0.0,0.8,7.0,250.0,200.0,16.0,5.0,Crashed,999.0,9.245123482616686
1.5,0.0,0.8,7.0,250.0,200.0,16.0,6.5,Finished,29.998966693878174,0.0
1.5,0.0,0.8,7.0,250.0,200.0,16.0,8.0,Finished,24.99933123588562,0.0
1.5,0.0,0.8,7.0,250.0,150.0,10.0,5.0,Finished,25.999204874038696,0.0
1.5,0.0,0.8,7.0,250.0,150.0,10.0,6.5,Finished,25.99946641921997,0.0
1.5,0.0,0.8,7.0,250.0,150.0,10.0,8.0,Finished,30.999263763427734,0.0
1.5,0.0,0.8,7.0,250.0,150.0,13.0,5.0,Finished,23.999348402023315,0.0
1.5,0.0,0.8,7.0,250.0,150.0,13.0,6.5,Finished,23.999324560165405,0.0
1.5,0.0,0.8,7.0,250.0,150.0,13.0,8.0,Crashed,999.0,9.89848999216455
1.5,0.0,0.8,7.0,250.0,150.0,16.0,5.0,Finished,29.99925684928894,0.0
1.5,0.0,0.8,7.0,250.0,150.0,16.0,6.5,Finished,23.999350547790527,0.0
1.5,0.0,0.8,7.0,250.0,150.0,16.0,8.0,Finished,23.999346494674683,0.0
1.5,0.0,0.8,7.0,300.0,200.0,10.0,5.0,Crashed,999.0,9.37846987506968
1.5,0.0,0.8,7.0,300.0,200.0,10.0,6.5,Finished,23.99916958808899,0.0
1.5,0.0,0.8,7.0,300.0,200.0,10.0,8.0,Finished,37.999470949172974,0.0
1.5,0.0,0.8,7.0,300.0,200.0,13.0,5.0,Finished,23.99938678741455,0.0
1.5,0.0,0.8,7.0,300.0,200.0,13.0,6.5,Finished,24.999303102493286,0.0
1.5,0.0,0.8,7.0,300.0,200.0,13.0,8.0,Finished,30.999228954315186,0.0
1.5,0.0,0.8,7.0,300.0,200.0,16.0,5.0,Finished,23.99937653541565,0.0
1.5,0.0,0.8,7.0,300.0,200.0,16.0,6.5,Finished,30.999378442764282,0.0
1.5,0.0,0.8,7.0,300.0,200.0,16.0,8.0,Finished,23.999226570129395,0.0
1.5,0.0,0.8,7.0,300.0,150.0,10.0,5.0,Finished,23.99929404258728,0.0
1.5,0.0,0.8,7.0,300.0,150.0,10.0,6.5,Finished,24.999268054962158,0.0
1.5,0.0,0.8,7.0,300.0,150.0,10.0,8.0,Finished,24.99938988685608,0.0
1.5,0.0,0.8,7.0,300.0,150.0,13.0,5.0,Finished,29.999330759048462,0.0
1.5,0.0,0.8,7.0,300.0,150.0,13.0,6.5,Finished,25.99950933456421,0.0
1.5,0.0,0.8,7.0,300.0,150.0,13.0,8.0,Finished,26.999293565750122,0.0
1.5,0.0,0.8,7.0,300.0,150.0,16.0,5.0,Finished,23.999361753463745,0.0
1.5,0.0,0.8,7.0,300.0,150.0,16.0,6.5,Finished,24.999233961105347,0.0
1.5,0.0,0.8,7.0,300.0,150.0,16.0,8.0,Finished,24.999532461166382,0.0
1.7,0.0,0.2,3.0,200.0,200.0,10.0,5.0,Finished,24.99935245513916,0.0
1.7,0.0,0.2,3.0,200.0,200.0,10.0,6.5,Finished,29.999313831329346,0.0
1.7,0.0,0.2,3.0,200.0,200.0,10.0,8.0,Finished,24.999157190322876,0.0
1.7,0.0,0.2,3.0,200.0,200.0,13.0,5.0,Finished,23.999297857284546,0.0
1.7,0.0,0.2,3.0,200.0,200.0,13.0,6.5,Finished,30.999038696289062,0.0
1.7,0.0,0.2,3.0,200.0,200.0,13.0,8.0,Finished,24.999342441558838,0.0
1.7,0.0,0.2,3.0,200.0,200.0,16.0,5.0,Finished,28.999464511871338,0.0
1.7,0.0,0.2,3.0,200.0,200.0,16.0,6.5,Finished,23.998998880386353,0.0
1.7,0.0,0.2,3.0,200.0,200.0,16.0,8.0,Crashed,999.0,8.844218805396588
1.7,0.0,0.2,3.0,200.0,150.0,10.0,5.0,Finished,23.999187707901,0.0
1.7,0.0,0.2,3.0,200.0,150.0,10.0,6.5,Finished,24.999324083328247,0.0
1.7,0.0,0.2,3.0,200.0,150.0,10.0,8.0,Crashed,999.0,9.568790129858858
1.7,0.0,0.2,3.0,200.0,150.0,13.0,5.0,Finished,35.99925446510315,0.0
1.7,0.0,0.2,3.0,200.0,150.0,13.0,6.5,Finished,23.99934959411621,0.0
1.7,0.0,0.2,3.0,200.0,150.0,13.0,8.0,Finished,24.99934148788452,0.0
1.7,0.0,0.2,3.0,200.0,150.0,16.0,5.0,Finished,23.99926495552063,0.0
1.7,0.0,0.2,3.0,200.0,150.0,16.0,6.5,Finished,24.999439239501953,0.0
1.7,0.0,0.2,3.0,200.0,150.0,16.0,8.0,Crashed,999.0,11.198064390122239
1.7,0.0,0.2,3.0,250.0,200.0,10.0,5.0,Crashed,999.0,9.403022963289484
1.7,0.0,0.2,3.0,250.0,200.0,10.0,6.5,Finished,30.99940252304077,0.0
1.7,0.0,0.2,3.0,250.0,200.0,10.0,8.0,Finished,24.99941611289978,0.0
1.7,0.0,0.2,3.0,250.0,200.0,13.0,5.0,Finished,23.999124765396118,0.0
1.7,0.0,0.2,3.0,250.0,200.0,13.0,6.5,Finished,23.999342679977417,0.0
1.7,0.0,0.2,3.0,250.0,200.0,13.0,8.0,Finished,24.99929976463318,0.0
1.7,0.0,0.2,3.0,250.0,200.0,16.0,5.0,Finished,24.99945378303528,0.0
1.7,0.0,0.2,3.0,250.0,200.0,16.0,6.5,Finished,23.99911141395569,0.0
1.7,0.0,0.2,3.0,250.0,200.0,16.0,8.0,Finished,25.999399662017822,0.0
1.7,0.0,0.2,3.0,250.0,150.0,10.0,5.0,Finished,29.99914288520813,0.0
1.7,0.0,0.2,3.0,250.0,150.0,10.0,6.5,Finished,30.999192476272583,0.0
1.7,0.0,0.2,3.0,250.0,150.0,10.0,8.0,Finished,24.99941110610962,0.0
1.7,0.0,0.2,3.0,250.0,150.0,13.0,5.0,Finished,23.99940824508667,0.0
1.7,0.0,0.2,3.0,250.0,150.0,13.0,6.5,Finished,24.998945474624634,0.0
1.7,0.0,0.2,3.0,250.0,150.0,13.0,8.0,Finished,30.999284029006958,0.0
1.7,0.0,0.2,3.0,250.0,150.0,16.0,5.0,Finished,23.999191761016846,0.0
1.7,0.0,0.2,3.0,250.0,150.0,16.0,6.5,Finished,29.999307870864868,0.0
1.7,0.0,0.2,3.0,250.0,150.0,16.0,8.0,Finished,29.999312162399292,0.0
1.7,0.0,0.2,3.0,300.0,200.0,10.0,5.0,Finished,23.9992778301239,0.0
1.7,0.0,0.2,3.0,300.0,200.0,10.0,6.5,Crashed,999.0,9.424499704369978
1.7,0.0,0.2,3.0,300.0,200.0,10.0,8.0,Finished,23.999319076538086,0.0
1.7,0.0,0.2,3.0,300.0,200.0,13.0,5.0,Finished,29.999460697174072,0.0
1.7,0.0,0.2,3.0,300.0,200.0,13.0,6.5,Crashed,999.0,9.389819451054482
1.7,0.0,0.2,3.0,300.0,200.0,13.0,8.0,Crashed,999.0,9.382674542364112
1.7,0.0,0.2,3.0,300.0,200.0,16.0,5.0,Finished,23.999270915985107,0.0
1.7,0.0,0.2,3.0,300.0,200.0,16.0,6.5,Finished,23.99898099899292,0.0
1.7,0.0,0.2,3.0,300.0,200.0,16.0,8.0,Finished,25.999271631240845,0.0
1.7,0.0,0.2,3.0,300.0,150.0,10.0,5.0,Finished,30.999167919158936,0.0
1.7,0.0,0.2,3.0,300.0,150.0,10.0,6.5,Finished,24.99937129020691,0.0
1.7,0.0,0.2,3.0,300.0,150.0,10.0,8.0,Finished,25.99950647354126,0.0
1.7,0.0,0.2,3.0,300.0,150.0,13.0,5.0,Finished,29.999337434768677,0.0
1.7,0.0,0.2,3.0,300.0,150.0,13.0,6.5,Finished,30.999445915222168,0.0
1.7,0.0,0.2,3.0,300.0,150.0,13.0,8.0,Finished,29.999510288238525,0.0
1.7,0.0,0.2,3.0,300.0,150.0,16.0,5.0,Crashed,999.0,9.446432098133318
1.7,0.0,0.2,3.0,300.0,150.0,16.0,6.5,Finished,30.999365091323853,0.0
1.7,0.0,0.2,3.0,300.0,150.0,16.0,8.0,Finished,25.99920678138733,0.0
1.7,0.0,0.2,5.0,200.0,200.0,10.0,5.0,Finished,23.998902559280396,0.0
1.7,0.0,0.2,5.0,200.0,200.0,10.0,6.5,Crashed,999.0,9.464004911530521
1.7,0.0,0.2,5.0,200.0,200.0,10.0,8.0,Finished,24.999293088912964,0.0
1.7,0.0,0.2,5.0,200.0,200.0,13.0,5.0,Finished,24.999558210372925,0.0
1.7,0.0,0.2,5.0,200.0,200.0,13.0,6.5,Finished,23.998929977416992,0.0
1.7,0.0,0.2,5.0,200.0,200.0,13.0,8.0,Finished,28.999494075775146,0.0
1.7,0.0,0.2,5.0,200.0,200.0,16.0,5.0,Finished,23.999492645263672,0.0
1.7,0.0,0.2,5.0,200.0,200.0,16.0,6.5,Finished,30.99941611289978,0.0
1.7,0.0,0.2,5.0,200.0,200.0,16.0,8.0,Finished,24.999329805374146,0.0
1.7,0.0,0.2,5.0,200.0,150.0,10.0,5.0,Finished,29.999316215515137,0.0
1.7,0.0,0.2,5.0,200.0,150.0,10.0,6.5,Finished,23.999342441558838,0.0
1.7,0.0,0.2,5.0,200.0,150.0,10.0,8.0,Finished,25.999218225479126,0.0
1.7,0.0,0.2,5.0,200.0,150.0,13.0,5.0,Finished,23.999306201934814,0.0
1.7,0.0,0.2,5.0,200.0,150.0,13.0,6.5,Crashed,999.0,9.51718209416287
1.7,0.0,0.2,5.0,200.0,150.0,13.0,8.0,Finished,23.999322414398193,0.0
1.7,0.0,0.2,5.0,200.0,150.0,16.0,5.0,Finished,24.999380588531494,0.0
1.7,0.0,0.2,5.0,200.0,150.0,16.0,6.5,Finished,28.999244451522827,0.0
1.7,0.0,0.2,5.0,200.0,150.0,16.0,8.0,Finished,23.999447107315063,0.0
1.7,0.0,0.2,5.0,250.0,200.0,10.0,5.0,Finished,23.999306678771973,0.0
1.7,0.0,0.2,5.0,250.0,200.0,10.0,6.5,Finished,29.99925184249878,0.0
1.7,0.0,0.2,5.0,250.0,200.0,10.0,8.0,Finished,29.999454498291016,0.0
1.7,0.0,0.2,5.0,250.0,200.0,13.0,5.0,Finished,23.999317169189453,0.0
