x_m,y_m,w_tr_left_m,w_tr_right_m,w_total_m,left_x_m,left_y_m,right_x_m,right_y_m
6.22880554,19.92601395,1.23775635,0.91090332,2.14865967,5.88000005,18.73842161,6.48550233,20.80000001
6.21922922,19.92889404,1.22889893,0.90805420,2.13695313,5.87223646,18.75000107,6.47562804,20.79999800
6.20965481,19.93177986,1.23211670,0.90520020,2.13731689,5.86106967,18.75000157,6.46575014,20.79999790
6.20008230,19.93467331,1.23534424,0.90233887,2.13768311,5.84989746,18.75000205,6.45586962,20.79999885
6.19051170,19.93757248,1.23857910,0.89947021,2.13804932,5.83872260,18.75000244,6.44598495,20.79999933
6.18094254,19.94047546,1.23319092,0.89659668,2.12978760,5.83000082,18.75827421,6.43609620,20.79999990
6.17137575,19.94338799,1.19724854,0.90702881,2.10427734,5.83000068,18.79583972,6.42999960,20.81276415
6.16181040,19.94630432,1.19615479,0.93876221,2.13491699,5.82008827,18.80000054,6.42999962,20.84594263
6.15224695,19.94922638,1.19940918,0.94010742,2.13951660,5.80893445,18.80000107,6.42133830,20.84999924
6.14268541,19.95215607,1.20267334,0.93720947,2.13988281,5.79777942,18.80000024,6.41146094,20.84999867
6.13312578,19.95508957,1.20594238,0.93430664,2.14024902,5.78662049,18.80000032,6.40158156,20.84999762
6.12356758,19.95802879,1.19345215,0.93139893,2.12485107,5.78000070,18.81509842,6.39169549,20.84999930
